movie_id,actor_id,ord
1833541,530748,2
1931667,530748,2
2028070,530748,2
2029148,530748,2
2129293,530748,2
2156103,530748,2
2326994,530748,2
2432564,530748,2
2445914,530748,2
2517860,530748,2
2674492,530748,2
2674507,530748,2
2725020,530748,2
2751948,530748,2
1959749,530784,4
1823474,531335,2
1983692,531335,5
2285197,531335,3
2506023,531335,2
2605997,531335,5
2632301,531335,4
2659611,531335,5
2313861,1267400,5
1830582,531396,3
1942960,531396,3
2029540,531396,3
2033603,531396,2
2036744,531396,4
2093470,531396,3
2103820,531396,2
2189954,531396,5
2283124,531396,5
2297655,531396,3
2322973,531396,3
2327054,531396,3
2345980,531396,4
2364898,531396,3
2371202,531396,4
2394424,531396,4
2411114,531396,5
2422809,531396,2
2477074,531396,3
2494067,531396,2
2512329,531396,2
2524368,531396,3
2550871,531396,1
2597262,531396,3
2635715,531396,2
2650010,531396,4
2653771,531396,4
2671792,531396,4
2735438,531396,4
2744905,531396,2
2750661,531396,3
2759837,531396,1
2046475,531526,5
2421473,531526,1
2457655,1267400,5
2516150,531526,5
2519230,531526,4
1072415,531715,3
2592065,531769,5
1827789,531881,2
1871045,531881,1
1902538,531881,3
1911618,531881,2
2066986,531881,4
2351323,531881,1
2489803,531881,1
2495306,531881,1
2599192,531881,1
2599491,531881,3
2699265,531881,2
2751764,531881,1
2141464,532071,5
2042080,532563,3
1964079,532673,2
1835736,532773,1
2117993,532773,1
2297740,532773,4
2312148,532773,5
2619709,532773,1
2717174,532773,1
2739614,532773,2
2495396,532783,3
2066460,532798,2
2285197,532798,2
2236273,532905,4
1072415,533029,3
2178896,533127,5
1072415,533155,3
2673646,533190,3
1881399,533767,2
1958024,533767,5
1976670,533767,3
2071828,533767,1
2214260,533767,2
2228330,533767,3
2357085,533767,4
2459862,533767,5
2496214,533767,5
2630223,533767,2
1072415,533767,3
2688274,533801,4
2656516,533837,1
1482656,534066,4
1939319,534085,3
2297740,534184,2
2372609,534184,5
2668016,534252,3
2087474,534483,3
2607875,534643,4
2506832,534716,4
1072415,534916,3
2074663,535123,3
2107506,535176,3
2426127,535306,5
1867490,535367,1
1932326,535367,5
2122314,535367,2
2213748,535367,1
2377044,535367,3
2566131,535367,5
2589254,535367,4
2625319,535367,4
2633974,535367,1
2643991,535367,3
2648873,535367,5
2710632,535367,3
2466953,535410,3
2691107,535772,4
2226130,536034,1
2653725,536203,4
1905651,536263,2
1920380,536330,3
2053608,536330,5
2205887,536330,5
2301492,536330,4
2371088,536330,5
2596890,536330,3
2765115,536330,3
2369467,536400,1
2169055,536430,3
2067563,536444,3
2609740,536574,1
2530059,536656,5
2246473,536775,3
2279460,536775,5
2442895,536786,4
1482656,536899,4
2692570,536913,5
1913886,536989,5
2601783,537095,2
2635598,537095,4
2694406,537095,5
2436017,537147,2
2490924,537147,5
2585461,537147,2
2707498,537526,5
1589146,537698,4
2098233,537713,2
2500573,537713,1
2745169,537804,4
1960111,1267414,1
2693533,1267433,5
2239735,1267454,1
61019,537879,4
2528680,1268036,3
1931554,537964,4
2143934,538071,3
2450363,538125,2
2516554,538154,2
1966746,538474,4
2562862,1268226,4
2291422,538474,1
2542453,538474,4
2105976,538475,5
2584812,538475,4
2629097,538475,3
2453233,538629,3
2556563,538629,4
2649399,538629,5
2662838,538629,4
2291422,538701,2
2224437,538726,2
2643979,538910,5
61019,538979,4
1072415,538979,3
2067964,539348,2
1905291,539531,4
2093525,539531,5
2146037,539531,5
2205887,539531,4
2479112,539531,5
2619365,539531,4
2667411,539531,5
2671522,539531,4
2675814,539531,5
2747744,539531,5
2548815,539756,4
2635991,541113,5
2671519,541219,4
2610887,541631,4
1846264,541928,1
1848217,541928,1
1946276,541928,1
1984977,541928,1
2015236,541928,1
2028623,541928,1
2030679,541928,1
2047659,541928,1
2094910,541928,1
2098265,541928,1
2113493,541928,1
2227564,541928,1
2342947,541928,1
2377962,541928,1
2386009,541928,1
2486319,541928,1
2487939,541928,1
2516635,541928,1
2573543,541928,5
2573799,541928,1
2576742,541928,1
2589739,541928,1
2595568,541928,1
2630061,541928,1
2642384,541928,1
2642689,541928,2
2649800,541928,1
2652814,541928,1
2657223,541928,4
2671467,541928,1
2707498,541928,1
2721476,1268226,2
2725369,541928,1
2592235,542015,3
2626061,542015,5
2645999,542015,4
2656772,542015,2
2397382,542089,5
2455053,542499,5
2618105,542499,4
2017426,542774,3
2032064,542774,2
2336893,542774,3
2429531,542774,3
2506347,542774,2
2691849,542774,4
2200876,542802,4
2393423,543202,5
1822634,543252,1
1918795,543252,5
1994056,543304,4
2221948,543855,1
1822018,543942,1
1846390,543942,3
1899172,543942,1
1940859,543942,2
1990938,543942,3
2040985,543942,2
2089007,543942,2
2097245,543942,2
2164364,543942,3
2179378,543942,2
2205506,543942,2
2206235,543942,2
2306930,543942,2
2332211,543942,2
2337909,543942,1
2353733,543942,1
2392069,543942,2
2474062,543942,4
2503321,543942,3
2529788,543942,2
2535540,543942,1
2563565,543942,4
2573739,543942,2
2581310,543942,1
2582358,543942,1
2583494,543942,1
2585641,543942,2
2590028,543942,2
2606529,543942,1
2610145,543942,1
2620226,543942,2
2625244,543942,1
2626811,543942,2
2628380,543942,1
2637991,543942,1
2646246,543942,1
2656015,543942,3
2660062,543942,1
2660734,543942,3
2669474,543942,1
2670922,543942,2
2733095,543942,2
2733546,543942,2
2761980,543942,2
2762951,543942,1
2763563,543942,2
2027053,543948,1
2046324,543948,1
2068237,543948,3
2106747,543948,1
2115953,543948,4
2286304,543948,3
2452492,543948,1
2613853,543948,1
2661374,543948,1
2667355,543948,1
1955693,544017,4
1994526,544017,4
2005035,544017,5
2092896,544017,3
2118886,544017,5
2402272,544017,5
2645323,544017,3
2649368,544017,4
2651389,544017,3
2713656,544061,5
2372074,544699,3
2103795,544714,5
1868803,544838,5
1482656,544859,4
2168740,545148,1
2288864,545148,5
2090915,545211,5
1917229,545258,2
2355035,545258,4
2468155,545258,3
2609259,545258,4
2633305,545258,1
2633309,545258,1
2639850,545258,4
2450025,545351,4
2591595,545351,4
2622604,545351,5
1900947,545484,3
1962744,545484,5
2348717,545484,5
2524295,545484,5
2580159,545484,2
2611189,545484,2
2660705,545484,2
2698211,545484,5
2398051,545508,4
2446979,545844,1
2735894,545844,4
1844131,545949,2
1955676,545949,5
2593671,545949,1
1818154,545983,1
1836490,545983,2
1846708,545983,2
1918154,545983,1
1964326,545983,1
1980927,545983,1
2015799,545983,2
2074483,545983,1
2116970,545983,2
2061554,1268283,2
2138162,545983,2
2166582,545983,1
2211713,545983,1
2332211,545983,4
2429691,545983,1
2455761,545983,1
2572995,545983,2
2583209,545983,1
2593370,545983,1
2596946,545983,3
2603104,545983,1
1908325,1268636,5
2605988,545983,1
2628509,545983,1
2628590,545983,1
2651522,545983,1
2658414,545983,2
2664506,545983,1
2685920,545983,1
1818698,546003,2
1850245,546003,1
1918466,546003,1
1967368,546003,1
2063866,546003,2
2096138,546003,2
2099656,546003,1
2137516,546003,1
2188155,546003,1
2188156,546003,1
2188164,546003,1
2414681,546003,1
2438623,546003,1
2453692,546003,1
2461463,546003,1
2482268,546003,1
2519626,546003,1
2540883,546003,2
2540948,546003,2
2540949,546003,2
2597377,546003,1
2606404,546003,2
2606530,546003,1
2632846,546003,1
2655377,546003,2
2740409,546003,5
2751133,546003,1
2753409,546003,1
1832853,546004,2
1833240,546004,4
2141946,546004,3
2202374,546004,2
2288864,546004,4
2443886,546004,3
2505820,546004,3
2642344,546004,2
2765668,546004,3
2649675,546092,1
2660333,546092,1
2660715,546092,1
2495396,546257,2
1822018,546311,4
2591937,546311,5
2633461,546311,5
2658414,546311,5
2741790,546445,5
1832996,546509,4
1981345,546509,5
2061870,546509,3
2100170,546509,1
2142574,546509,3
2307891,546509,5
2434778,546509,3
2560654,546509,4
2578423,546509,3
2581596,546509,3
2586445,546509,5
2616669,546509,5
2625841,546509,3
2633305,546509,3
2633309,546509,5
2633675,546509,2
2650933,546509,5
1999227,546699,2
2102820,546699,4
2273849,546699,2
2597410,546699,5
2266125,546784,3
2446047,546799,2
1981530,546910,3
2128981,546910,1
2725724,546910,1
2630889,546923,5
2140269,547250,4
2095061,547326,2
2648154,547326,4
2763083,547326,3
2282059,547373,4
2439979,547649,3
2035022,547691,5
2602031,547691,2
2607773,547691,2
1873733,547754,4
2394379,547754,1
2592701,547754,4
2632121,547754,5
2648043,547754,3
2696028,547754,4
2091150,547834,3
2196808,547834,4
2340952,547834,3
2473689,547834,4
2536129,547834,3
1857298,548282,1
2200299,548282,3
2324113,548282,1
2584164,548282,3
2596633,548282,5
2019284,548287,1
61019,548350,4
2180323,548411,1
2002530,548436,4
1810469,548445,3
2068220,548445,3
2183878,548445,3
2495316,548445,3
2661522,548445,2
1820924,548469,5
2016515,548469,2
2402674,548469,2
2454192,548469,5
2597410,548469,4
2672058,548469,3
2725621,548469,5
1482656,548531,4
2405959,548566,4
1932847,548609,3
1817472,548787,4
2702848,549264,1
2037544,549290,5
2356006,549436,4
2101380,549578,3
1817604,549582,4
1818155,549582,5
1976973,549582,3
2161353,549582,5
2292372,549582,4
2407936,549582,2
2630437,549582,2
2650354,549906,3
2202834,550044,4
2424292,550187,3
2453264,550187,2
2541872,550187,5
1895188,550207,4
1871093,550213,2
2030520,550213,4
2130301,550213,1
2169484,550213,5
2172961,550213,1
2219401,550213,3
2260149,550213,2
2354355,550213,2
2377888,550213,4
2455195,550213,5
2612562,550213,5
2616669,550213,3
2621025,550213,1
2663717,550213,5
2699802,550213,4
1482656,550278,4
2196471,550564,3
2435284,550827,3
2542872,550827,2
2135548,550897,3
2116627,550978,5
2442176,551083,2
2246528,551101,4
2342872,551505,3
2088874,551518,4
2166026,551518,1
2738517,551518,5
1876837,551772,4
1950311,551772,5
1955682,551772,5
1955696,551772,5
2015156,551772,4
2207788,551772,5
2348333,551772,5
2096138,552063,4
2109392,552063,3
2527920,552063,4
2585720,552063,4
2595704,552063,1
2599192,552063,3
2599491,552063,4
1832960,552171,4
2128969,552171,3
2228510,552171,3
2331401,552171,5
2419020,552171,1
2504657,552171,5
2648582,552171,4
2650886,552171,4
2673788,552171,2
2673856,552171,3
2614170,552316,4
2718106,552368,2
1883285,552396,1
1890677,552396,1
1890682,552396,1
1861142,1268836,5
2493926,1268864,4
1890684,552396,1
2361201,1268886,4
1950128,552396,1
2030198,552396,1
2548660,552396,1
2568596,552396,1
2577787,552396,4
2606395,552396,1
2612405,552396,1
2361211,1268886,5
2650403,552396,1
1887100,1269272,3
2137227,552713,3
2714132,552713,2
1991712,552757,4
2443451,552757,2
1853869,552784,2
1872847,552784,5
1971012,552784,2
2029258,552784,1
2042005,552784,4
2202834,552784,3
2265861,552784,1
2330804,552784,2
2457148,552784,1
2619721,552784,1
2661732,552784,4
2744461,552784,2
2139734,552801,3
1904743,552819,4
2638238,552819,4
2462002,553327,2
2593151,553327,4
2693633,553327,5
2743359,553327,5
2540802,553401,2
2540806,553401,2
2540809,553401,2
2540815,553401,2
2505041,553531,1
2176637,553597,5
2652959,553597,1
2738517,553597,2
1975720,553675,3
2145664,553675,3
2156266,553675,4
2486319,553675,4
2581603,553675,4
2592548,553675,5
2629920,553675,5
2650415,553846,5
1825989,553947,3
2004515,553947,5
2570941,553947,1
2599325,553947,3
2625368,553947,3
1854010,553983,3
1909084,553983,4
2583939,553983,4
2590661,553983,3
2590688,553983,3
2667964,553983,2
2689136,553983,5
2371381,554064,1
2080975,1269272,5
2660212,554103,4
2619130,554335,5
2588072,554382,5
2625191,554382,3
2478363,554432,5
1934916,1269870,4
1905416,554667,1
2178875,554667,1
2317696,554667,4
2663723,554667,1
2088376,554758,4
2144437,554758,1
1816191,554876,4
2380113,554876,5
2733569,554876,5
1812506,554942,1
2186588,554942,5
2333708,554942,5
2404884,554942,1
2424821,554942,2
2535967,554942,4
2535969,554942,3
2535972,554942,3
1934916,1269871,5
2537922,554942,1
2673047,554942,1
2763365,554942,2
2655361,555345,5
2155715,555519,5
61019,555546,4
1998025,555667,5
2178875,555675,5
2210845,556158,3
2259241,556158,1
2267220,556158,2
2268645,556158,5
1939089,1270062,5
2319876,556176,5
2465720,556176,3
61019,556434,4
1959969,556468,4
2450025,556692,5
2649169,556692,4
2326129,556746,5
1841327,557100,4
1908565,557100,4
2193644,557100,2
2473822,1270093,1
2342721,557100,1
2630622,557100,4
2653603,557100,2
1921542,557112,4
1965900,557112,4
2039786,557112,5
2444723,557112,5
2039010,557115,5
2156828,557115,3
2269027,557368,4
2269439,557368,4
2278779,557384,3
2034101,1270354,2
2585281,557509,3
1901241,557514,4
1850427,557543,1
1901915,557543,1
1918795,557543,1
2063451,557543,2
2113845,557543,1
2121929,557543,2
2211143,557543,1
2493170,557543,1
2633282,557543,1
2633293,557543,1
2633310,557543,1
2598981,557643,4
2052864,557676,5
2464177,557676,3
2696629,557676,5
1901975,557770,4
2684527,557783,5
2636137,558092,4
2688400,558116,2
1854097,558153,5
2014931,558153,4
2091055,558153,4
2455337,558153,5
2529712,558153,3
2576593,558153,3
2580016,558153,5
2603898,558153,4
2512543,558216,5
2005252,558237,4
1916774,558279,5
2660700,558279,5
2744921,558279,4
2765115,558646,1
2326186,558697,5
2208017,558802,3
2227235,558880,5
2585805,1270354,5
2639957,558963,1
2410778,559148,3
2743422,559399,4
2311104,559672,4
1072415,559672,3
1943670,559855,5
2625244,559941,5
2333874,559954,5
2747393,559954,4
1852363,560036,4
2646258,560036,2
2161825,560121,2
2614101,560121,2
2614105,560121,2
1858206,560167,1
1862410,560167,1
1934325,560167,2
1953576,560167,2
1993612,560167,2
2005532,560167,5
2039056,560167,1
2040408,560167,1
2071502,560167,2
2120636,560167,4
2123688,560167,3
2139111,560167,1
2193869,560167,1
2229793,560167,1
2264612,560167,3
2273568,560167,1
2301462,560167,4
2333912,560167,3
2381501,560167,1
2386091,560167,2
2403423,560167,3
2471937,560167,2
2495741,560167,1
2587261,560167,2
2651476,560167,2
2710309,560167,3
2732910,560167,2
2036172,560195,4
2453692,560195,3
2598485,560195,5
2103765,560415,4
2114614,1270388,4
2648860,1270630,5
2111435,560415,4
2337888,560415,5
2475208,1270652,5
2551622,1270652,1
2622126,1270652,5
2724789,1270749,3
2487879,560415,4
1878366,1271255,1
2415610,1271255,3
2496906,1271255,3
2652899,1271255,2
2624285,560415,2
2229706,560548,2
1839516,561159,5
2137010,561159,3
2566103,561218,5
2653732,561228,5
1988874,561695,2
2079635,561695,2
2240795,561695,1
2250221,561695,3
2251818,561695,1
2267810,561695,1
2317281,561695,2
2101218,561732,3
2153114,561732,5
2269687,561732,5
2159204,561939,2
2085476,562049,3
1894896,562095,5
1918026,562095,3
2259384,562095,4
2557798,562095,4
2450686,562226,4
2175136,562334,5
2469549,562334,2
2163140,562475,1
2529973,562536,4
2518177,563150,4
2651052,563150,4
2665447,563320,2
1995228,563451,3
2186914,563523,5
2079092,563616,3
2650010,563616,5
2008956,563896,1
2105985,563955,3
2011025,564222,2
2020053,564222,2
2099907,564222,2
2634113,564263,5
2042080,564497,4
2059319,565093,1
2414976,565262,3
2507727,565262,3
2576842,565262,4
2632529,565326,5
2259800,565389,3
2715763,565723,4
2002494,565841,4
2037836,565841,4
2280007,566076,4
2341272,566076,3
1961040,566129,4
2019275,566129,4
2123200,566129,3
2301724,566129,4
2650876,566129,3
1880797,566153,3
2329569,566153,2
1072415,566400,3
2291914,566557,4
1979169,566619,4
2090477,566919,4
2243817,566919,3
1072415,567099,3
1857768,567164,5
1849621,567331,1
1849635,567331,1
2228844,567448,3
2345529,567448,4
1861758,567599,5
1958608,567599,3
2217526,567722,4
2551011,567722,2
2685447,567722,2
2730652,567722,2
2768822,567722,2
2598948,567734,4
2660241,567734,4
2217526,567773,3
2509891,567773,5
2077386,567779,5
1898877,567806,1
2117448,567885,5
2121042,568103,4
2494009,568295,4
2331952,568647,3
2651484,568650,4
2673135,568650,4
2465789,568744,2
2586225,568744,3
1482656,568953,4
1990765,569274,1
2109151,569274,5
2375748,569274,1
2764152,569274,4
2529978,569715,5
2101991,569920,2
1861595,570099,2
2016443,570099,3
2420467,570099,1
2571742,570099,3
2312082,570115,5
2294145,570332,2
1869860,570385,2
2599112,570385,4
2106139,570476,5
2583762,571030,5
2150193,571049,5
1877177,571150,3
2699629,571315,3
1837148,571322,4
1996585,571620,1
1996586,571620,1
2010115,571620,1
2158995,571620,1
2158998,571620,1
1995706,571653,3
2679673,571706,4
2520102,571738,3
2490927,571782,5
2317663,572257,4
2016734,572357,1
2101211,572357,1
2244845,572357,2
2245579,572357,1
2250221,572357,1
2257871,572357,1
2267520,572357,1
2269506,572357,1
2271486,572357,1
2272637,572357,1
2276703,572357,1
2343704,572357,1
2357816,572357,1
2448594,572357,1
2686902,572357,1
2705918,572357,1
2585949,572405,2
2633456,572405,4
1826941,572406,5
1843950,572406,1
1846037,572406,1
1894828,572406,1
1907540,572406,1
1926184,572406,1
1942128,572406,2
1953584,572406,2
1960481,572406,1
1973317,572406,1
1974541,572406,1
1992613,572406,2
2097214,572406,3
2156400,572406,2
2159534,572406,1
2176300,572406,2
2196795,572406,1
2196959,572406,1
2265361,572406,3
2299221,572406,2
2313864,572406,1
2339971,572406,1
2352643,572406,2
2370961,572406,4
2374402,572406,1
2431566,572406,2
2434778,572406,2
2459754,572406,1
2479131,572406,1
2486376,572406,1
2488860,572406,1
2546230,572406,2
2546312,572406,2
2555762,572406,2
2567534,572406,1
2229704,1271282,5
2572605,572406,1
2588256,572406,1
2615336,572406,1
2631932,572406,1
2638163,572406,5
2658144,572406,1
2671547,572406,1
2684501,572406,1
2747193,572406,1
2227771,572558,4
2662707,572815,4
2412201,572911,4
2277273,572957,2
2448594,572957,2
2103795,573125,4
2208138,573125,3
2297624,573125,5
2744629,573312,3
2197631,573651,4
2341273,574176,1
1989226,574501,1
2246473,574572,5
2657443,574666,4
2081196,574716,3
2139298,574733,5
2632699,574753,4
1930378,574810,4
2564634,574810,5
1944458,574830,3
1959969,574830,5
2009379,575029,3
2011447,575029,2
2020926,575029,2
2145551,575029,2
2401207,575029,4
2693412,575117,3
1882042,575205,4
2207912,575205,3
2250437,575205,3
2269020,575205,3
2269026,575205,2
2269027,575205,2
2269029,575205,2
2550092,575205,4
2429531,575229,4
1931640,575835,5
2457526,575835,4
2165202,575844,4
2557953,575935,4
1962646,576028,4
2186756,576028,4
2010308,576030,2
2025998,576319,3
2042005,576319,2
2447157,576319,3
2588372,576319,2
2612219,576319,3
2612221,576319,3
2612222,576319,3
2763609,576319,4
2293469,576828,3
2688274,576926,5
2163409,577073,4
2347981,577073,5
2504064,577073,3
2551910,577073,1
2629033,577073,2
2640885,577073,5
2743860,577073,3
1914668,577085,4
2434778,577085,4
2306186,577229,5
2055429,577347,1
2533629,577390,3
2505987,577495,5
2321398,577531,3
2455049,577749,5
2592871,577881,2
2128750,578038,1
1072415,578133,3
1832565,578164,2
1589123,578286,3
1876431,578364,5
1935887,578364,1
2644563,578501,5
2765059,578563,3
1072415,578711,3
2491193,578841,3
2319070,579271,3
2294144,579459,5
2299136,579743,5
2008549,579790,2
2125501,579948,2
2140173,579948,2
2140179,579948,2
2397511,579948,4
2521311,579948,4
2522524,579948,4
2592784,579948,2
2687839,579948,2
2496097,580132,5
2309492,580202,5
2309505,580202,5
2617541,580202,4
2605859,1271282,5
2228542,580281,5
2634016,580281,3
1820963,580636,3
2078129,580636,5
2227417,580636,4
2616380,580636,5
2620848,580636,2
2629193,580636,4
2631020,580636,3
2093000,580945,5
1976834,581147,5
2433437,581147,3
2381723,581495,5
2009034,581632,2
2010636,581632,1
2013160,581632,1
2378166,581632,3
2711051,581632,5
2250044,582046,5
2765115,582085,5
1856992,582128,2
2609004,582241,2
1876131,582249,5
2274795,582249,5
2522437,582249,4
1981197,582561,2
1965881,582587,4
2590740,582587,1
2763083,582587,5
1917621,582677,2
2001987,582677,2
2148924,582677,3
2192090,582677,2
2204817,582677,1
2609132,582677,4
2663424,582677,4
2350283,1271289,3
2672058,582677,1
2741426,582677,1
2138354,583393,3
1832563,583580,5
2248804,584469,3
2053937,584516,5
1863170,584566,2
2018677,584566,1
2256506,584566,1
2282059,584566,3
2757490,584566,4
1937681,584853,2
2658144,585514,5
2533629,585803,4
2245605,585908,4
1895188,586183,3
2004508,586183,3
2004515,586183,3
2289058,586183,4
2343698,586183,3
2606451,586183,4
1824536,586324,5
1839811,586324,4
1962464,586324,4
1968875,586324,5
2135777,586324,3
2472944,586324,3
2605342,586324,4
2610427,586324,3
2614671,586324,5
2748729,1272190,3
2347900,586709,1
1923180,587092,3
1976834,587157,3
2150500,587157,3
2346005,587157,4
2447681,587157,2
2588451,587157,5
2592701,587157,3
2637975,587157,4
2656891,587157,4
2367616,587158,2
2577591,587158,1
2456472,1272358,1
2616072,587158,1
1908225,587195,1
1923778,587195,1
2015575,587195,2
2096155,587195,1
2097957,587195,3
2113503,587195,3
2142574,587195,1
2166874,587195,2
2211704,587195,5
2375859,587195,1
2403143,587195,1
2439293,587195,1
2586445,587195,1
2602661,587195,1
2641600,587195,2
2649848,587195,3
2671533,587195,1
2686016,587195,3
1891872,587259,1
1947918,587259,3
1950560,587259,4
2343074,587259,4
1916888,587294,3
2173429,587294,5
2222895,587294,5
2453847,587294,3
2578151,587294,4
2582073,587294,4
2588519,587294,4
2631395,587294,5
2656210,587294,2
2745153,587294,4
2761980,587294,5
1894690,587527,5
1895024,587569,4
2553056,587569,5
2502332,587587,4
2585725,587659,4
1883752,587698,1
2662699,587698,2
1990079,587781,2
2732287,587781,3
1817995,588058,1
1883285,588058,2
1929120,588058,2
2042107,588058,1
2126823,588058,1
2162940,588058,1
2317623,588058,1
2321420,588058,3
2346966,588058,2
2533831,588058,4
2554672,588058,1
2554674,588058,1
2577840,588058,1
2590201,588058,3
2610455,588058,2
2635815,588058,4
2659724,588058,2
2722781,588058,2
2725648,588356,2
2312153,588383,2
2252262,588490,4
2268667,588490,4
2599157,588562,3
2088101,588668,5
2024000,588724,3
2004417,588797,4
2732027,588826,3
1955683,588992,2
2214415,588992,3
2332707,589364,4
2255520,589480,5
1999628,589857,3
1589049,590009,4
1830628,590589,3
2141386,590668,4
1985942,590687,4
2570777,591084,2
2689831,591170,2
1940868,591182,2
2172316,591182,2
2173025,591182,1
2180611,591182,1
2240624,591182,1
2250218,591182,2
2442565,591182,1
2467263,591182,2
2470169,591182,1
2507449,591182,2
2733095,591182,4
2160004,591603,4
1842206,591674,5
2185953,591674,5
2193698,591674,3
1482656,591674,4
2160004,591754,1
2105663,593139,4
1072415,593164,3
2154270,593324,4
2270768,593324,4
1856489,593441,4
1874442,593441,4
2759837,593441,3
1837597,593454,1
2182497,593454,2
2331969,593454,3
2444688,593454,3
2673788,593454,5
2365744,593581,5
2370018,593702,4
1809932,593802,2
1880452,593802,5
2577585,593802,3
1906853,593819,2
2197900,593819,4
2252681,593940,1
2463506,594035,4
2092363,594036,3
2597373,594036,5
2679018,594124,5
2431039,594222,1
2692607,594222,4
1866966,594565,3
1935887,594565,3
1946081,594565,1
2167857,594565,1
2397691,594565,3
2470989,594565,4
2586686,594565,3
2619400,594565,1
2654449,594565,4
2659477,594565,4
1857298,594590,3
1969197,594649,5
2105988,594778,5
2156569,594961,4
2615187,594961,5
2634106,594961,4
2202985,595179,2
2194882,595238,2
1933121,595468,5
2205092,595468,2
2484961,595468,1
2491193,595626,4
1814888,595727,1
1927841,595733,4
2010986,595774,5
1072415,595958,3
1839516,596453,2
2273621,596453,5
2647564,596453,5
2424986,596489,1
2398170,596676,5
2250405,596945,4
2305601,596945,4
1869638,596984,5
2170961,596984,2
1851304,597151,4
1482656,597166,4
1893788,597183,1
1072415,597355,3
2616416,597362,1
2128397,597502,1
2339334,597502,3
2346763,597502,5
2429405,597502,4
2451667,597502,3
2570608,597502,4
2653549,597502,3
2668621,597502,1
2323871,597848,4
2124296,597893,2
1930419,598042,4
1072415,598098,3
1482656,598098,4
2016026,598148,4
2073461,598278,5
2102417,598284,5
1072415,598497,3
2288143,598553,3
2637835,598553,2
1960987,598569,3
2129364,598569,1
2333007,598569,1
2415327,598569,1
2601901,598569,1
2660788,598569,5
2012258,598696,3
1906241,598704,1
2211774,598704,3
2663136,598757,5
1818942,598929,1
2379023,599144,3
2077305,599486,5
2679541,599499,3
2202834,599566,5
2615765,599566,3
2593671,599648,3
2660333,599648,3
2573737,599741,5
1935338,599758,1
2116970,599925,5
1861513,600202,1
1865073,600202,1
1931153,600202,1
1999771,600202,1
2087381,600202,1
2089558,600202,2
2134102,600202,1
2192090,600202,1
2293637,600202,5
2438930,600202,1
2439512,600202,1
2479255,600202,2
2530059,600202,1
2593088,600202,1
2617790,600202,2
2633015,600202,1
2710174,600202,3
2758474,600202,1
2148422,600803,4
2557820,600803,4
2582799,601142,5
2599545,601150,4
1482656,601200,4
1983125,601248,3
1955376,601259,5
1072415,601259,3
2009315,601262,3
2101993,1272971,2
2584738,601262,3
2582020,601272,2
2227235,601528,4
2342872,601528,2
2617341,601692,1
61019,601885,4
2294145,602122,1
1920894,602159,1
1987438,602159,4
2033508,602159,3
2605295,602159,3
2605310,602159,4
2502097,602274,2
2524406,602274,3
2619918,602801,4
2250539,603271,5
2178300,603958,5
1861093,604145,1
1949684,604145,5
1911880,604171,3
1964487,604171,3
2260456,604171,1
2415701,604171,4
2427014,604171,5
2441257,604171,5
2511806,604171,2
2514826,604171,1
2615970,604171,4
2616044,604171,2
2696891,604171,2
2116325,604174,5
2071071,604536,3
1838894,604541,4
2242780,604541,1
2334219,604541,4
2413075,604541,1
2449849,604541,5
2690863,604541,1
2118589,604842,4
2505041,604896,2
1921183,604904,2
2505041,604919,4
2505041,604930,3
1072415,605420,3
1955929,605898,3
2616437,605898,4
2625186,605898,5
1844131,605901,1
1958393,605901,3
2614751,605901,5
2654114,605901,3
1482656,605965,4
1850204,606103,1
1914680,606103,1
1959066,606103,3
1976415,606103,1
2047660,606103,1
2096637,606103,1
2114829,606103,1
2136179,606103,1
2281783,606103,1
2281785,606103,1
2281786,606103,1
2281787,606103,1
2305923,606103,1
2305926,606103,1
2305927,606103,1
2321420,606103,1
2415677,606103,1
2429609,606103,3
2455749,606103,1
2515505,606103,1
2571418,606103,1
2585720,606103,1
2629323,606103,1
2638960,606103,1
2669666,606103,1
2678036,606103,2
2736372,606103,1
2740796,606103,1
2080118,606258,3
1814721,606295,2
2004359,606295,4
2081047,606295,4
2092140,606295,2
2097928,606295,2
2275104,606295,3
2689531,606295,4
2689540,606295,5
2689547,606295,4
1878204,606569,3
1901695,606569,3
1927198,1273427,5
1942673,606569,4
1944006,606569,4
2109392,606569,4
2212921,606569,3
2443945,606569,3
2467768,606569,5
2496965,606569,1
2194966,1273437,3
2589740,606569,3
2600237,606569,4
2105985,606640,4
2421581,606879,4
2367477,606976,3
2407936,606976,3
2439316,606976,3
2665584,607118,5
1961233,607297,4
2291096,607448,4
1875056,607708,5
1919969,607708,5
1980248,607708,3
2610427,607708,5
2670342,607708,4
2687550,607708,3
1855842,607709,5
1482656,607766,4
2110443,607866,5
1839499,607956,2
1896401,607956,1
1943527,607956,1
2014584,607956,1
2037072,607956,1
2081179,607956,1
2091696,607956,1
2098225,607956,1
2113506,607956,1
2492513,1273498,4
2142684,607956,3
2245270,607956,2
2297663,607956,1
2313015,607956,1
2343030,607956,1
2450282,607956,2
2460579,607956,1
2583344,607956,1
2587694,607956,3
2588595,607956,4
2593030,607956,1
2614268,607956,3
2588159,1273627,5
2630847,607956,2
2639930,607956,1
2651945,607956,1
2698188,607956,1
2735393,607956,1
2738860,607956,1
2647181,606103,1
2610887,608035,3
1876949,608040,3
2024000,608079,5
2197631,608384,1
2320439,608487,4
1827095,608703,5
1950560,608703,5
1951416,608703,4
1969795,608703,5
